Country Name,Country ISO3,Year,Indicator Name,Indicator Code,Value,,
Malaysia,MYS,2006,"Goods imports (BoP, current US$)",BM.GSR.MRCH.CD,1.23443E+11,,
Malaysia,MYS,2005,"Goods imports (BoP, current US$)",BM.GSR.MRCH.CD,1.08621E+11,,
Malaysia,MYS,2004,"Goods imports (BoP, current US$)",BM.GSR.MRCH.CD,99217134211,,
Malaysia,MYS,2003,"Goods imports (BoP, current US$)",BM.GSR.MRCH.CD,79281578947,,
Malaysia,MYS,2002,"Goods imports (BoP, current US$)",BM.GSR.MRCH.CD,75221210526,,
Malaysia,MYS,2001,"Goods imports (BoP, current US$)",BM.GSR.MRCH.CD,69524736842,,
Malaysia,MYS,2000,"Goods imports (BoP, current US$)",BM.GSR.MRCH.CD,77519236842,,
Malaysia,MYS,1999,"Goods imports (BoP, current US$)",BM.GSR.MRCH.CD,61404105263,,
Malaysia,MYS,1998,"Goods imports (BoP, current US$)",BM.GSR.MRCH.CD,54377830865,,
Malaysia,MYS,1997,"Goods imports (BoP, current US$)",BM.GSR.MRCH.CD,74028727750,,
Malaysia,MYS,1996,"Goods imports (BoP, current US$)",BM.GSR.MRCH.CD,73136806584,,
Malaysia,MYS,1995,"Goods imports (BoP, current US$)",BM.GSR.MRCH.CD,71870587981,,
Malaysia,MYS,1994,"Goods imports (BoP, current US$)",BM.GSR.MRCH.CD,55320046185,,
Malaysia,MYS,1993,"Goods imports (BoP, current US$)",BM.GSR.MRCH.CD,43201202753,,
Malaysia,MYS,1992,"Goods imports (BoP, current US$)",BM.GSR.MRCH.CD,36672533253,,
Malaysia,MYS,1991,"Goods imports (BoP, current US$)",BM.GSR.MRCH.CD,33321010400,,
Malaysia,MYS,1990,"Goods imports (BoP, current US$)",BM.GSR.MRCH.CD,26280327187,,
Malaysia,MYS,1989,"Goods imports (BoP, current US$)",BM.GSR.MRCH.CD,20498429526,,
Malaysia,MYS,1988,"Goods imports (BoP, current US$)",BM.GSR.MRCH.CD,15553405844,,
Malaysia,MYS,1987,"Goods imports (BoP, current US$)",BM.GSR.MRCH.CD,12093402294,,
Malaysia,MYS,1986,"Goods imports (BoP, current US$)",BM.GSR.MRCH.CD,10440677528,,
Malaysia,MYS,1985,"Goods imports (BoP, current US$)",BM.GSR.MRCH.CD,11677210411,,
Malaysia,MYS,1984,"Goods imports (BoP, current US$)",BM.GSR.MRCH.CD,13589961494,,
Malaysia,MYS,1983,"Goods imports (BoP, current US$)",BM.GSR.MRCH.CD,13366074318,,
Malaysia,MYS,1982,"Goods imports (BoP, current US$)",BM.GSR.MRCH.CD,12801278876,,
Malaysia,MYS,1981,"Goods imports (BoP, current US$)",BM.GSR.MRCH.CD,11886073894,,
Malaysia,MYS,1980,"Goods imports (BoP, current US$)",BM.GSR.MRCH.CD,10569238901,,
Malaysia,MYS,1979,"Goods imports (BoP, current US$)",BM.GSR.MRCH.CD,7913850421,,
Malaysia,MYS,1978,"Goods imports (BoP, current US$)",BM.GSR.MRCH.CD,5760259065,,
Malaysia,MYS,1977,"Goods imports (BoP, current US$)",BM.GSR.MRCH.CD,4551690515,,
Malaysia,MYS,1976,"Goods imports (BoP, current US$)",BM.GSR.MRCH.CD,3811809607,,
Malaysia,MYS,1975,"Goods imports (BoP, current US$)",BM.GSR.MRCH.CD,3550864392,,
Malaysia,MYS,1974,"Goods imports (BoP, current US$)",BM.GSR.MRCH.CD,3958760318,,
Malaysia,MYS,2024,"Service imports (BoP, current US$)",BM.GSR.NFSV.CD,56370777860,,
Malaysia,MYS,2023,"Service imports (BoP, current US$)",BM.GSR.NFSV.CD,52196494026,,
Malaysia,MYS,2022,"Service imports (BoP, current US$)",BM.GSR.NFSV.CD,45244981916,,
Malaysia,MYS,2021,"Service imports (BoP, current US$)",BM.GSR.NFSV.CD,37079568385,,
Malaysia,MYS,2020,"Service imports (BoP, current US$)",BM.GSR.NFSV.CD,33380568102,,
Malaysia,MYS,2019,"Service imports (BoP, current US$)",BM.GSR.NFSV.CD,43710611539,,
Malaysia,MYS,2018,"Service imports (BoP, current US$)",BM.GSR.NFSV.CD,44601873163,,
Malaysia,MYS,2017,"Service imports (BoP, current US$)",BM.GSR.NFSV.CD,42443489288,,
Malaysia,MYS,2016,"Service imports (BoP, current US$)",BM.GSR.NFSV.CD,40144714580,,
Malaysia,MYS,2015,"Service imports (BoP, current US$)",BM.GSR.NFSV.CD,40169379566,,
Malaysia,MYS,2014,"Service imports (BoP, current US$)",BM.GSR.NFSV.CD,45319650864,,
Malaysia,MYS,2013,"Service imports (BoP, current US$)",BM.GSR.NFSV.CD,45137192445,,
Malaysia,MYS,2012,"Service imports (BoP, current US$)",BM.GSR.NFSV.CD,43348518287,,
Malaysia,MYS,2011,"Service imports (BoP, current US$)",BM.GSR.NFSV.CD,38344535724,,
Malaysia,MYS,2010,"Service imports (BoP, current US$)",BM.GSR.NFSV.CD,32644635837,,
Malaysia,MYS,2009,"Service imports (BoP, current US$)",BM.GSR.NFSV.CD,27471538281,,
Malaysia,MYS,2008,"Service imports (BoP, current US$)",BM.GSR.NFSV.CD,30269789906,,
Malaysia,MYS,2007,"Service imports (BoP, current US$)",BM.GSR.NFSV.CD,28668366316,,
Malaysia,MYS,2006,"Service imports (BoP, current US$)",BM.GSR.NFSV.CD,23651024056,,
Malaysia,MYS,2005,"Service imports (BoP, current US$)",BM.GSR.NFSV.CD,21955728606,,
Malaysia,MYS,2004,"Service imports (BoP, current US$)",BM.GSR.NFSV.CD,19268607895,,
Malaysia,MYS,2003,"Service imports (BoP, current US$)",BM.GSR.NFSV.CD,17531710526,,
Malaysia,MYS,2002,"Service imports (BoP, current US$)",BM.GSR.NFSV.CD,16447842105,,
Malaysia,MYS,2001,"Service imports (BoP, current US$)",BM.GSR.NFSV.CD,16656578947,,
Malaysia,MYS,2000,"Service imports (BoP, current US$)",BM.GSR.NFSV.CD,16747421053,,
Malaysia,MYS,1999,"Service imports (BoP, current US$)",BM.GSR.NFSV.CD,14735263158,,
Malaysia,MYS,1998,"Service imports (BoP, current US$)",BM.GSR.NFSV.CD,13126676222,,
Malaysia,MYS,1997,"Service imports (BoP, current US$)",BM.GSR.NFSV.CD,18296655934,,
Malaysia,MYS,1996,"Service imports (BoP, current US$)",BM.GSR.NFSV.CD,17572738646,,
Malaysia,MYS,1995,"Service imports (BoP, current US$)",BM.GSR.NFSV.CD,14980808808,,
Malaysia,MYS,1994,"Service imports (BoP, current US$)",BM.GSR.NFSV.CD,12052174775,,
Malaysia,MYS,1993,"Service imports (BoP, current US$)",BM.GSR.NFSV.CD,9515965805,,
Malaysia,MYS,1992,"Service imports (BoP, current US$)",BM.GSR.NFSV.CD,7335762842,,
Malaysia,MYS,1991,"Service imports (BoP, current US$)",BM.GSR.NFSV.CD,6564204504,,
Malaysia,MYS,1990,"Service imports (BoP, current US$)",BM.GSR.NFSV.CD,5484541800,,
Malaysia,MYS,1989,"Service imports (BoP, current US$)",BM.GSR.NFSV.CD,4791716016,,
Malaysia,MYS,1988,"Service imports (BoP, current US$)",BM.GSR.NFSV.CD,4205387998,,
Malaysia,MYS,1987,"Service imports (BoP, current US$)",BM.GSR.NFSV.CD,3594563505,,
Malaysia,MYS,1986,"Service imports (BoP, current US$)",BM.GSR.NFSV.CD,3575134050,,
Malaysia,MYS,1985,"Service imports (BoP, current US$)",BM.GSR.NFSV.CD,3926635679,,
Malaysia,MYS,1984,"Service imports (BoP, current US$)",BM.GSR.NFSV.CD,4254063300,,
Malaysia,MYS,1983,"Service imports (BoP, current US$)",BM.GSR.NFSV.CD,3964243405,,
Malaysia,MYS,1982,"Service imports (BoP, current US$)",BM.GSR.NFSV.CD,3269258905,,
Malaysia,MYS,1981,"Service imports (BoP, current US$)",BM.GSR.NFSV.CD,2855747845,,
Malaysia,MYS,1980,"Service imports (BoP, current US$)",BM.GSR.NFSV.CD,2956520409,,
Malaysia,MYS,1979,"Service imports (BoP, current US$)",BM.GSR.NFSV.CD,2107892603,,
Malaysia,MYS,1978,"Service imports (BoP, current US$)",BM.GSR.NFSV.CD,1358783845,,
Malaysia,MYS,1977,"Service imports (BoP, current US$)",BM.GSR.NFSV.CD,1050265106,,
Malaysia,MYS,1976,"Service imports (BoP, current US$)",BM.GSR.NFSV.CD,832161160.2,,
Malaysia,MYS,1975,"Service imports (BoP, current US$)",BM.GSR.NFSV.CD,848447715.3,,
Malaysia,MYS,1974,"Service imports (BoP, current US$)",BM.GSR.NFSV.CD,698360383.5,,
Malaysia,MYS,2024,"Imports of goods, services and primary income (BoP, current US$)",BM.GSR.TOTL.CD,3.13386E+11,,
Malaysia,MYS,2023,"Imports of goods, services and primary income (BoP, current US$)",BM.GSR.TOTL.CD,2.84978E+11,,
Malaysia,MYS,2022,"Imports of goods, services and primary income (BoP, current US$)",BM.GSR.TOTL.CD,3.17863E+11,,
Malaysia,MYS,2021,"Imports of goods, services and primary income (BoP, current US$)",BM.GSR.TOTL.CD,2.70523E+11,,
Malaysia,MYS,2020,"Imports of goods, services and primary income (BoP, current US$)",BM.GSR.TOTL.CD,2.06056E+11,,
Malaysia,MYS,2019,"Imports of goods, services and primary income (BoP, current US$)",BM.GSR.TOTL.CD,2.36159E+11,,
Malaysia,MYS,2018,"Imports of goods, services and primary income (BoP, current US$)",BM.GSR.TOTL.CD,2.47937E+11,,
Malaysia,MYS,2017,"Imports of goods, services and primary income (BoP, current US$)",BM.GSR.TOTL.CD,2.23211E+11,,
Malaysia,MYS,2016,"Imports of goods, services and primary income (BoP, current US$)",BM.GSR.TOTL.CD,2.00927E+11,,
Malaysia,MYS,2015,"Imports of goods, services and primary income (BoP, current US$)",BM.GSR.TOTL.CD,2.07595E+11,,
Malaysia,MYS,2014,"Imports of goods, services and primary income (BoP, current US$)",BM.GSR.TOTL.CD,2.45415E+11,,
Malaysia,MYS,2013,"Imports of goods, services and primary income (BoP, current US$)",BM.GSR.TOTL.CD,2.42715E+11,,
Malaysia,MYS,2012,"Imports of goods, services and primary income (BoP, current US$)",BM.GSR.TOTL.CD,2.40783E+11,,
Malaysia,MYS,2011,"Imports of goods, services and primary income (BoP, current US$)",BM.GSR.TOTL.CD,2.31775E+11,,
Malaysia,MYS,2010,"Imports of goods, services and primary income (BoP, current US$)",BM.GSR.TOTL.CD,2.01594E+11,,
Malaysia,MYS,2009,"Imports of goods, services and primary income (BoP, current US$)",BM.GSR.TOTL.CD,1.60181E+11,,
Malaysia,MYS,2008,"Imports of goods, services and primary income (BoP, current US$)",BM.GSR.TOTL.CD,1.97879E+11,,
Malaysia,MYS,2007,"Imports of goods, services and primary income (BoP, current US$)",BM.GSR.TOTL.CD,1.82563E+11,,
Malaysia,MYS,2006,"Imports of goods, services and primary income (BoP, current US$)",BM.GSR.TOTL.CD,1.603E+11,,
Malaysia,MYS,2005,"Imports of goods, services and primary income (BoP, current US$)",BM.GSR.TOTL.CD,1.42268E+11,,
Malaysia,MYS,2004,"Imports of goods, services and primary income (BoP, current US$)",BM.GSR.TOTL.CD,1.29237E+11,,
Malaysia,MYS,2003,"Imports of goods, services and primary income (BoP, current US$)",BM.GSR.TOTL.CD,1.0619E+11,,
Malaysia,MYS,2002,"Imports of goods, services and primary income (BoP, current US$)",BM.GSR.TOTL.CD,1.00403E+11,,
Malaysia,MYS,2001,"Imports of goods, services and primary income (BoP, current US$)",BM.GSR.TOTL.CD,94771052632,,
Malaysia,MYS,2000,"Imports of goods, services and primary income (BoP, current US$)",BM.GSR.TOTL.CD,1.0386E+11,,
Malaysia,MYS,1999,"Imports of goods, services and primary income (BoP, current US$)",BM.GSR.TOTL.CD,83638842105,,
Malaysia,MYS,1998,"Imports of goods, services and primary income (BoP, current US$)",BM.GSR.TOTL.CD,72950469820,,
Malaysia,MYS,1997,"Imports of goods, services and primary income (BoP, current US$)",BM.GSR.TOTL.CD,1.00176E+11,,
Malaysia,MYS,1996,"Imports of goods, services and primary income (BoP, current US$)",BM.GSR.TOTL.CD,98092861820,,
Malaysia,MYS,1995,"Imports of goods, services and primary income (BoP, current US$)",BM.GSR.TOTL.CD,93618275804,,
Malaysia,MYS,1994,"Imports of goods, services and primary income (BoP, current US$)",BM.GSR.TOTL.CD,73275225873,,
Malaysia,MYS,1993,"Imports of goods, services and primary income (BoP, current US$)",BM.GSR.TOTL.CD,57934924702,,
Malaysia,MYS,1992,"Imports of goods, services and primary income (BoP, current US$)",BM.GSR.TOTL.CD,48760231087,,
Malaysia,MYS,1991,"Imports of goods, services and primary income (BoP, current US$)",BM.GSR.TOTL.CD,43782938595,,
Malaysia,MYS,1990,"Imports of goods, services and primary income (BoP, current US$)",BM.GSR.TOTL.CD,35485928185,,
Malaysia,MYS,1989,"Imports of goods, services and primary income (BoP, current US$)",BM.GSR.TOTL.CD,28641024300,,
Malaysia,MYS,1988,"Imports of goods, services and primary income (BoP, current US$)",BM.GSR.TOTL.CD,22790354299,,
Malaysia,MYS,1987,"Imports of goods, services and primary income (BoP, current US$)",BM.GSR.TOTL.CD,18485192650,,
Malaysia,MYS,1986,"Imports of goods, services and primary income (BoP, current US$)",BM.GSR.TOTL.CD,16344742763,,
Malaysia,MYS,1985,"Imports of goods, services and primary income (BoP, current US$)",BM.GSR.TOTL.CD,18383098686,,
Malaysia,MYS,1984,"Imports of goods, services and primary income (BoP, current US$)",BM.GSR.TOTL.CD,20699836797,,
Malaysia,MYS,1983,"Imports of goods, services and primary income (BoP, current US$)",BM.GSR.TOTL.CD,19705331186,,
Malaysia,MYS,1982,"Imports of goods, services and primary income (BoP, current US$)",BM.GSR.TOTL.CD,17867238550,,
Malaysia,MYS,1981,"Imports of goods, services and primary income (BoP, current US$)",BM.GSR.TOTL.CD,16330711230,,
Malaysia,MYS,1980,"Imports of goods, services and primary income (BoP, current US$)",BM.GSR.TOTL.CD,15100487707,,
Malaysia,MYS,1979,"Imports of goods, services and primary income (BoP, current US$)",BM.GSR.TOTL.CD,11481685983,,
Malaysia,MYS,1978,"Imports of goods, services and primary income (BoP, current US$)",BM.GSR.TOTL.CD,8233444278,,
Malaysia,MYS,1977,"Imports of goods, services and primary income (BoP, current US$)",BM.GSR.TOTL.CD,6373098047,,
Malaysia,MYS,1976,"Imports of goods, services and primary income (BoP, current US$)",BM.GSR.TOTL.CD,5246353149,,
Malaysia,MYS,1975,"Imports of goods, services and primary income (BoP, current US$)",BM.GSR.TOTL.CD,4855075996,,
Malaysia,MYS,1974,"Imports of goods, services and primary income (BoP, current US$)",BM.GSR.TOTL.CD,5232925277,,
Malaysia,MYS,2024,"Transport services (% of service imports, BoP)",BM.GSR.TRAN.ZS,25.64499278,,
Malaysia,MYS,2023,"Transport services (% of service imports, BoP)",BM.GSR.TRAN.ZS,26.14954518,,
Malaysia,MYS,2022,"Transport services (% of service imports, BoP)",BM.GSR.TRAN.ZS,30.48759288,,
Malaysia,MYS,2021,"Transport services (% of service imports, BoP)",BM.GSR.TRAN.ZS,31.45040102,,
Malaysia,MYS,2020,"Transport services (% of service imports, BoP)",BM.GSR.TRAN.ZS,29.41335048,,
Malaysia,MYS,2019,"Transport services (% of service imports, BoP)",BM.GSR.TRAN.ZS,26.30134861,,
Malaysia,MYS,2018,"Transport services (% of service imports, BoP)",BM.GSR.TRAN.ZS,26.78856064,,
Malaysia,MYS,2017,"Transport services (% of service imports, BoP)",BM.GSR.TRAN.ZS,26.80669871,,
Malaysia,MYS,2016,"Transport services (% of service imports, BoP)",BM.GSR.TRAN.ZS,24.44148811,,
Malaysia,MYS,2015,"Transport services (% of service imports, BoP)",BM.GSR.TRAN.ZS,26.13785971,,
Malaysia,MYS,2014,"Transport services (% of service imports, BoP)",BM.GSR.TRAN.ZS,28.10490241,,
Malaysia,MYS,2013,"Transport services (% of service imports, BoP)",BM.GSR.TRAN.ZS,27.13206737,,
Malaysia,MYS,2012,"Transport services (% of service imports, BoP)",BM.GSR.TRAN.ZS,26.73499081,,
Malaysia,MYS,2011,"Transport services (% of service imports, BoP)",BM.GSR.TRAN.ZS,29.77517759,,
Malaysia,MYS,2010,"Transport services (% of service imports, BoP)",BM.GSR.TRAN.ZS,31.33046139,,
Malaysia,MYS,2009,"Transport services (% of service imports, BoP)",BM.GSR.TRAN.ZS,33.72639396,,
Malaysia,MYS,2008,"Transport services (% of service imports, BoP)",BM.GSR.TRAN.ZS,37.63191524,,
Malaysia,MYS,2007,"Transport services (% of service imports, BoP)",BM.GSR.TRAN.ZS,38.16870514,,
Malaysia,MYS,2006,"Transport services (% of service imports, BoP)",BM.GSR.TRAN.ZS,40.30546583,,
Malaysia,MYS,2005,"Transport services (% of service imports, BoP)",BM.GSR.TRAN.ZS,38.23968,,
Malaysia,MYS,2004,"Transport services (% of service imports, BoP)",BM.GSR.TRAN.ZS,40.5507267,,
Malaysia,MYS,2003,"Transport services (% of service imports, BoP)",BM.GSR.TRAN.ZS,35.70522587,,
Malaysia,MYS,2002,"Transport services (% of service imports, BoP)",BM.GSR.TRAN.ZS,35.82088836,,
Malaysia,MYS,2001,"Transport services (% of service imports, BoP)",BM.GSR.TRAN.ZS,34.43399953,,
Malaysia,MYS,2000,"Transport services (% of service imports, BoP)",BM.GSR.TRAN.ZS,35.16802273,,
Malaysia,MYS,1999,"Transport services (% of service imports, BoP)",BM.GSR.TRAN.ZS,32.02986034,,
Malaysia,MYS,1998,"Transport services (% of service imports, BoP)",BM.GSR.TRAN.ZS,31.14493147,,
Malaysia,MYS,1997,"Transport services (% of service imports, BoP)",BM.GSR.TRAN.ZS,30.32716817,,
Malaysia,MYS,1996,"Transport services (% of service imports, BoP)",BM.GSR.TRAN.ZS,30.91694563,,
Malaysia,MYS,1995,"Transport services (% of service imports, BoP)",BM.GSR.TRAN.ZS,37.44336052,,
Malaysia,MYS,1994,"Transport services (% of service imports, BoP)",BM.GSR.TRAN.ZS,36.14518781,,
Malaysia,MYS,1993,"Transport services (% of service imports, BoP)",BM.GSR.TRAN.ZS,36.07675036,,
Malaysia,MYS,1992,"Transport services (% of service imports, BoP)",BM.GSR.TRAN.ZS,43.3616953,,
Malaysia,MYS,1991,"Transport services (% of service imports, BoP)",BM.GSR.TRAN.ZS,46.05029914,,
Malaysia,MYS,1990,"Transport services (% of service imports, BoP)",BM.GSR.TRAN.ZS,46.15436468,,
Malaysia,MYS,1989,"Transport services (% of service imports, BoP)",BM.GSR.TRAN.ZS,44.75346687,,
Malaysia,MYS,1988,"Transport services (% of service imports, BoP)",BM.GSR.TRAN.ZS,42.67683647,,
Malaysia,MYS,1987,"Transport services (% of service imports, BoP)",BM.GSR.TRAN.ZS,40.18990836,,
Malaysia,MYS,1986,"Transport services (% of service imports, BoP)",BM.GSR.TRAN.ZS,35.2259183,,
Malaysia,MYS,1985,"Transport services (% of service imports, BoP)",BM.GSR.TRAN.ZS,35.85641026,,
Malaysia,MYS,1984,"Transport services (% of service imports, BoP)",BM.GSR.TRAN.ZS,38.29488465,,
Malaysia,MYS,1983,"Transport services (% of service imports, BoP)",BM.GSR.TRAN.ZS,39.30667246,,
Malaysia,MYS,1982,"Transport services (% of service imports, BoP)",BM.GSR.TRAN.ZS,43.26129666,,
Malaysia,MYS,1981,"Transport services (% of service imports, BoP)",BM.GSR.TRAN.ZS,48.61702128,,
Malaysia,MYS,1980,"Transport services (% of service imports, BoP)",BM.GSR.TRAN.ZS,44.31323804,,
Malaysia,MYS,1979,"Transport services (% of service imports, BoP)",BM.GSR.TRAN.ZS,44.24452634,,
Malaysia,MYS,1978,"Transport services (% of service imports, BoP)",BM.GSR.TRAN.ZS,50.23832221,,
Malaysia,MYS,1977,"Transport services (% of service imports, BoP)",BM.GSR.TRAN.ZS,48.16247582,,
Malaysia,MYS,1976,"Transport services (% of service imports, BoP)",BM.GSR.TRAN.ZS,49.45626478,,
Malaysia,MYS,1975,"Transport services (% of service imports, BoP)",BM.GSR.TRAN.ZS,42.3929099,,
Malaysia,MYS,1974,"Transport services (% of service imports, BoP)",BM.GSR.TRAN.ZS,56.21653778,,
Malaysia,MYS,2024,"Travel services (% of service imports, BoP)",BM.GSR.TRVL.ZS,22.7515538,,
Malaysia,MYS,2023,"Travel services (% of service imports, BoP)",BM.GSR.TRVL.ZS,21.3495123,,
Malaysia,MYS,2022,"Travel services (% of service imports, BoP)",BM.GSR.TRVL.ZS,14.86679695,,
Malaysia,MYS,2021,"Travel services (% of service imports, BoP)",BM.GSR.TRVL.ZS,9.877933924,,
